poi_id,name,name_en,category,city,country,location,address,osm_tags,osm_id,osm_type,raw_data,_ingestion_timestamp,_city,_category,_source,_layer,rating,review_count,google_place_id,types,_collected_at,_batch,_job_id,_city_tier,_grid_point,_grid_center,_retry_batch
google_ChIJxzO3sRhtbzERU9u3ugv6oG4,Tiệm Bánh Tuyết Cương,,bakery,quynhon,VN,"{'lat': 13.7829673, 'lng': 109.2196634}","Ba Hồ Nước, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJxzO3sRhtbzERU9u3ugv6oG4,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181556,,mass_p2_20260510_005920,tier2,,,
google_ChIJt5GeyZ1sbzERgaA8ymIOH3w,Bakery Ab,,bakery,quynhon,VN,"{'lat': 13.7832709, 'lng': 109.2190593}","642 Trần Hưng Đạo, Quy Nhơn",,,,,,,,google_real_phase2,,3.2,9.0,ChIJt5GeyZ1sbzERgaA8ymIOH3w,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181557,,mass_p2_20260510_005920,tier2,,,
google_ChIJQZotNQBtbzERJ6lgvFnkN8A,Bánh bèo Hà,,bakery,quynhon,VN,"{'lat': 13.78112, 'lng': 109.2209989}","18 Nguyễn Tất Thành, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,1.0,ChIJQZotNQBtbzERJ6lgvFnkN8A,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181559,,mass_p2_20260510_005920,tier2,,,
google_ChIJmY9eOABtbzERz3dvzaHrHsc,Mrs Thu Quy Nhơn KitChen,,bakery,quynhon,VN,"{'lat': 13.7831683, 'lng': 109.2181144}","881 Trần Hưng Đạo, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,1.0,ChIJmY9eOABtbzERz3dvzaHrHsc,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181561,,mass_p2_20260510_005920,tier2,,,
google_ChIJc3UYzmRtbzEReN34lEFkZro,Bánh mì bill bill,,bakery,quynhon,VN,"{'lat': 13.7833315, 'lng': 109.2174918}","907 Trần Hưng Đạo, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJc3UYzmRtbzEReN34lEFkZro,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181562,,mass_p2_20260510_005920,tier2,,,
google_ChIJm460BABtbzER1sQClBhwQiI,Carotte,,bakery,quynhon,VN,"{'lat': 13.7800334, 'lng': 109.2215583}","128 Nguyễn Tất Thành, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJm460BABtbzER1sQClBhwQiI,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181564,,mass_p2_20260510_005920,tier2,,,
google_ChIJ8yPMFQBtbzERh9u3mhnDK6Q,Bánh xèo đường ray,,bakery,quynhon,VN,"{'lat': 13.783445, 'lng': 109.217013}","923 Trần Hưng Đạo, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,2.0,ChIJ8yPMFQBtbzERh9u3mhnDK6Q,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181566,,mass_p2_20260510_005920,tier2,,,
google_ChIJt8ykRp1sbzERG3QA0d2YPXM,Lò Bánh Mì Đức Tỏ,,bakery,quynhon,VN,"{'lat': 13.7840448, 'lng': 109.2227313}","83 Đống Đa, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJt8ykRp1sbzERG3QA0d2YPXM,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181574,,mass_p2_20260510_005920,tier2,,,
google_ChIJuYplRp1sbzERFiymjOUyleE,Cơ Sở Sx Bánh Mì Que Tứ Hải,,bakery,quynhon,VN,"{'lat': 13.7841135, 'lng': 109.2227362}","81-83 Đống Đa, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJuYplRp1sbzERFiymjOUyleE,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181576,,mass_p2_20260510_005920,tier2,,,
google_ChIJi4nv5t9tbzERjYX8RAbkhCw,Pizza H-P Nguyễn Tất Thành,,bakery,quynhon,VN,"{'lat': 13.7790016, 'lng': 109.2218533}","94 Nguyễn Tất Thành, Quy Nhơn",,,,,,,,google_real_phase2,,3.0,2.0,ChIJi4nv5t9tbzERjYX8RAbkhCw,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181578,,mass_p2_20260510_005920,tier2,,,
google_ChIJZ6P5aQBtbzERA83bARqrYOI,Bánh xèo bò tôm mực,,bakery,quynhon,VN,"{'lat': 13.7817415, 'lng': 109.2234624}","562 Bạch Đằng, Quy Nhơn",,,,,,,,google_real_phase2,,3.7,3.0,ChIJZ6P5aQBtbzERA83bARqrYOI,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181579,,mass_p2_20260510_005920,tier2,,,
google_ChIJqdYrdABtbzERVkK83187S3Q,Bánh xèo tôm đất 546 bạch đằng Qui Nhơn,,bakery,quynhon,VN,"{'lat': 13.7815194, 'lng': 109.2236075}","552 Bạch Đằng, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJqdYrdABtbzERVkK83187S3Q,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181581,,mass_p2_20260510_005920,tier2,,,
google_ChIJvYZBLZ1sbzERDkM1tqAtfcI,Tiệm Bánh Tân Liên,,bakery,quynhon,VN,"{'lat': 13.7830802, 'lng': 109.2235319}","43 Nguyễn Chánh, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJvYZBLZ1sbzERDkM1tqAtfcI,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181584,,mass_p2_20260510_005920,tier2,,,
google_ChIJLXmbS51sbzERGvB5XZ_bB8E,Lò Bánh Mì Thành Phương,,bakery,quynhon,VN,"{'lat': 13.7842641, 'lng': 109.2235011}","120 Đống Đa, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,1.0,ChIJLXmbS51sbzERGvB5XZ_bB8E,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.181586,,mass_p2_20260510_005920,tier2,,,
google_ChIJfwB3-4dsbzER1g9ybZg8SN4,Tiệm Bánh TUYẾT LÂM & kHO Cafe,,bakery,quynhon,VN,"{'lat': 13.7734912, 'lng': 109.2350599}","40 Lê Thánh Tôn, Quy Nhơn",,,,,,,,google_real_phase2,,4.5,26.0,ChIJfwB3-4dsbzER1g9ybZg8SN4,"['cafe', 'bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344944,,mass_p2_20260510_005920,tier2,,,
google_ChIJR8qOrpxsbzERNwTvUWYhse4,Bánh Pía Sóc Trăng - Hải Sơn,,bakery,quynhon,VN,"{'lat': 13.7802423, 'lng': 109.2232835}","549 Trần Hưng Đạo, Thành phố Qui Nhơn, Bình Định, Việt Nam, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJR8qOrpxsbzERNwTvUWYhse4,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344956,,mass_p2_20260510_005920,tier2,,,
google_ChIJc_KuaEZtbzER1tKtrHMofxk,Kem Flan Ngọc Đức,,bakery,quynhon,VN,"{'lat': 13.7774981, 'lng': 109.2366973}","25 Nguyễn Thái Bình, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,5.0,ChIJc_KuaEZtbzER1tKtrHMofxk,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344960,,mass_p2_20260510_005920,tier2,,,
google_ChIJb24T2wRtbzERJHcSOqg8x5Y,Nấm Bakery,,bakery,quynhon,VN,"{'lat': 13.7773326, 'lng': 109.2365176}","38 Lê Đức Thọ, Quy Nhơn",,,,,,,,google_real_phase2,,4.1,15.0,ChIJb24T2wRtbzERJHcSOqg8x5Y,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344962,,mass_p2_20260510_005920,tier2,,,
google_ChIJ7V3gOwBtbzERcVUbgEcSk7M,Bánh Bèo,,bakery,quynhon,VN,"{'lat': 13.7774968, 'lng': 109.2344653}","14 Bùi Xuân Phái, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJ7V3gOwBtbzERcVUbgEcSk7M,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344965,,mass_p2_20260510_005920,tier2,,,
google_ChIJmzLeW_dtbzERSNIh96reo9M,Tiệm Bánh Yêu Thương,,bakery,quynhon,VN,"{'lat': 13.7754818, 'lng': 109.2369171}","57 Bạch Đằng, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJmzLeW_dtbzERSNIh96reo9M,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344966,,mass_p2_20260510_005920,tier2,,,
google_ChIJgbwcAQBtbzERiMZhtF3mvNQ,Chè Xóm Trường,,bakery,quynhon,VN,"{'lat': 13.7764808, 'lng': 109.2338225}","193 Bạch Đằng, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJgbwcAQBtbzERiMZhtF3mvNQ,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344968,,mass_p2_20260510_005920,tier2,,,
google_ChIJd3FZOKhtbzER4RaWduysEeM,ĂN VẶT QUY NHƠN ONLINE CAT,,bakery,quynhon,VN,"{'lat': 13.7782826, 'lng': 109.2313553}","Bùi Xuân Phái/109 Trần Hưng Đạo, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,1.0,ChIJd3FZOKhtbzER4RaWduysEeM,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344970,,mass_p2_20260510_005920,tier2,,,
google_ChIJbao3wIdsbzERlrmxhROU6WI,Hiệu Bánh Kẹo Hương Nguyệt,,bakery,quynhon,VN,"{'lat': 13.7746727, 'lng': 109.2340723}","66 31 tháng 3, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJbao3wIdsbzERlrmxhROU6WI,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344971,,mass_p2_20260510_005920,tier2,,,
google_ChIJA0fFZgBtbzER1W8xQiirJxA,Ăn vặt Thu Diễm,,bakery,quynhon,VN,"{'lat': 13.7754594, 'lng': 109.2326918}","142 Trần Hưng Đạo, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJA0fFZgBtbzER1W8xQiirJxA,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344973,,mass_p2_20260510_005920,tier2,,,
google_ChIJCcynTyNtbzERay26b3zwuf0,Tiệm bánh Hot Dog,,bakery,quynhon,VN,"{'lat': 13.7754559, 'lng': 109.2323621}","150 Trần Hưng Đạo, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,1.0,ChIJCcynTyNtbzERay26b3zwuf0,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344976,,mass_p2_20260510_005920,tier2,,,
google_ChIJlxTzVwBtbzERB22OkCf6760,Nhà bé Linh,,bakery,quynhon,VN,"{'lat': 13.773815, 'lng': 109.2397987}","20 Đinh Bộ Lĩnh, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJlxTzVwBtbzERB22OkCf6760,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344979,,mass_p2_20260510_005920,tier2,,,
google_ChIJx-CewYdsbzERCh_ksoKup1o,Bingo's Bakery,,bakery,quynhon,VN,"{'lat': 13.7743821, 'lng': 109.233841}","19 31 tháng 3, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJx-CewYdsbzERCh_ksoKup1o,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344982,,mass_p2_20260510_005920,tier2,,,
google_ChIJ09zcFgBtbzERhKNYjSivreU,Bánh tráng trứng - trứng tan,,bakery,quynhon,VN,"{'lat': 13.7736341, 'lng': 109.2361734}","12 Phan Bội Châu, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,3.0,ChIJ09zcFgBtbzERhKNYjSivreU,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344983,,mass_p2_20260510_005920,tier2,,,
google_ChIJH8imGxltbzERaK6X9kI_-0o,Bánh Giò Hãy Đợi Đấy,,bakery,quynhon,VN,"{'lat': 13.7734498, 'lng': 109.237334}","104 Phan Chu Trinh, Quy Nhơn",,,,,,,,google_real_phase2,,4.9,14.0,ChIJH8imGxltbzERaK6X9kI_-0o,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344985,,mass_p2_20260510_005920,tier2,,,
google_ChIJBdIWOgBtbzERkYLqTpo9rPk,Hoàng Hưng Bakery,,bakery,quynhon,VN,"{'lat': 13.7743463, 'lng': 109.2335853}","74 Phan Bội Châu, Quy Nhơn",,,,,,,,google_real_phase2,,4.6,5.0,ChIJBdIWOgBtbzERkYLqTpo9rPk,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344987,,mass_p2_20260510_005920,tier2,,,
google_ChIJO1xqFxhtbzER4rR6A1ggvDs,SOPHIE BAKE & BREW,,bakery,quynhon,VN,"{'lat': 13.7740939, 'lng': 109.2341002}","52C Phan Bội Châu, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJO1xqFxhtbzER4rR6A1ggvDs,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344989,,mass_p2_20260510_005920,tier2,,,
google_ChIJARHePwBtbzERgwqCPnX5eWU,Bánh mì chả cá Bary,,bakery,quynhon,VN,"{'lat': 13.773322, 'lng': 109.2400644}","109h Trần Hưng Đạo, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJARHePwBtbzERgwqCPnX5eWU,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344990,,mass_p2_20260510_005920,tier2,,,
google_ChIJX6CZDZttbzER9D6T68ke71k,Bánh Kem Quy Nhơn - Hoàng Thái Bakery,,bakery,quynhon,VN,"{'lat': 13.7745588, 'lng': 109.231864}","87 Phan Bội Châu, Quy Nhơn",,,,,,,,google_real_phase2,,4.3,6.0,ChIJX6CZDZttbzER9D6T68ke71k,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344992,,mass_p2_20260510_005920,tier2,,,
google_ChIJz4wxYQBtbzERyfbWb39s2GY,Bánh mì Hồng Phúc,,bakery,quynhon,VN,"{'lat': 13.772532, 'lng': 109.2371279}","116 Phan Chu Trinh, Quy Nhơn",,,,,,,,google_real_phase2,,4.9,27.0,ChIJz4wxYQBtbzERyfbWb39s2GY,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.344994,,mass_p2_20260510_005920,tier2,,,
google_ChIJI3rCN8VrbzERM_Xgzy_f-xA,Lò bánh mỳ Bình Dư,,bakery,quynhon,VN,"{'lat': 13.7988873, 'lng': 109.1948689}","Tổ 18, khu phố 3, Quy Nhơn Đông",,,,,,,,google_real_phase2,,5.0,4.0,ChIJI3rCN8VrbzERM_Xgzy_f-xA,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480239,,mass_p2_20260510_005920,tier2,,,
google_ChIJEZ8bRwBrbzERI9zDSqCX7J0,Tiệm bánh Doremy,,bakery,quynhon,VN,"{'lat': 13.8016483, 'lng': 109.1933288}","Ecohome, Quy Nhơn Đông",,,,,,,,google_real_phase2,,1.0,1.0,ChIJEZ8bRwBrbzERI9zDSqCX7J0,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480252,,mass_p2_20260510_005920,tier2,,,
google_ChIJN2rzFBdrbzERAKCV-NhjrLs,BÁNH NỔ QUY NHƠN.,,bakery,quynhon,VN,"{'lat': 13.7933344, 'lng': 109.2074783}","Q6V4+8XQ, Nguyễn Trọng Trì, Quy Nhơn Đông",,,,,,,,google_real_phase2,,5.0,2.0,ChIJN2rzFBdrbzERAKCV-NhjrLs,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480254,,mass_p2_20260510_005920,tier2,,,
google_ChIJN6CGclJrbzERjbt_pPZeOLY,Lò Bánh Mì 6 Việt Chợ Dinh,,bakery,quynhon,VN,"{'lat': 13.7981175, 'lng': 109.1928827}","Q5XV+65R, Quy Nhơn Đông",,,,,,,,google_real_phase2,,,0.0,ChIJN6CGclJrbzERjbt_pPZeOLY,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480258,,mass_p2_20260510_005920,tier2,,,
google_ChIJD954LABrbzERshc07poh43M,Passion Bakery,,bakery,quynhon,VN,"{'lat': 13.7955537, 'lng': 109.2098723}","Q6W5+6WH, Quy Nhơn Đông",,,,,,,,google_real_phase2,,5.0,1.0,ChIJD954LABrbzERshc07poh43M,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480260,,mass_p2_20260510_005920,tier2,,,
google_ChIJo5HlHpptbzERDaYlPbUoJgo,Bánh bèo Bà Xê,,bakery,quynhon,VN,"{'lat': 13.7936676, 'lng': 109.2098416}","Lê Thanh Nghị, 62A phan thúc trực, phường quy nhơn đông( cầu, Lê Thanh Nghị, Quy Nhơn Đông",,,,,,,,google_real_phase2,,4.2,406.0,ChIJo5HlHpptbzERDaYlPbUoJgo,"['bakery', 'restaurant', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480262,,mass_p2_20260510_005920,tier2,,,
google_ChIJ4yd4DQBrbzERz1hpRQi16kM,Bánh bèo Cô Thủy,,bakery,quynhon,VN,"{'lat': 13.7941678, 'lng': 109.1930451}","Q5VV+M6, Quy Nhơn Đông",,,,,,,,google_real_phase2,,5.0,2.0,ChIJ4yd4DQBrbzERz1hpRQi16kM,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480266,,mass_p2_20260510_005920,tier2,,,
google_ChIJv7YncQArdTEROKKL08r--bw,GTH,,bakery,quynhon,VN,"{'lat': 13.7896315, 'lng': 109.1989836}","17/3 Ap Bac Lân, Quy Nhơn Đông",,,,,,,,google_real_phase2,,5.0,1.0,ChIJv7YncQArdTEROKKL08r--bw,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480268,,mass_p2_20260510_005920,tier2,,,
google_ChIJsZqpNABrbzERqG5Yu5kbEk8,"Ăn sáng, Cơm trưa An Phú Thịnh",,bakery,quynhon,VN,"{'lat': 13.8062587, 'lng': 109.2113901}","R646+GH2, Quốc lộ 19, Quy Nhơn Đông",,,,,,,,google_real_phase2,,5.0,2.0,ChIJsZqpNABrbzERqG5Yu5kbEk8,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480270,,mass_p2_20260510_005920,tier2,,,
google_ChIJ87c-LLFrbzER6JPAh5FKvmI,Bánh dinh dưỡng - Gogo Bake & Café,,bakery,quynhon,VN,"{'lat': 13.7923646, 'lng': 109.2106169}","357 Lê Thanh Nghị, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,6.0,ChIJ87c-LLFrbzER6JPAh5FKvmI,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480272,,mass_p2_20260510_005920,tier2,,,
google_ChIJ3V_GLABrbzERdWAuTRShHrM,Bánh Mì Chả Cá CÔ THI,,bakery,quynhon,VN,"{'lat': 13.8069717, 'lng': 109.2116322}","R646+QMJ, Quy Nhơn Đông",,,,,,,,google_real_phase2,,,0.0,ChIJ3V_GLABrbzERdWAuTRShHrM,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480273,,mass_p2_20260510_005920,tier2,,,
google_ChIJl_qg8itrbzERC5sylGT0_Rw,Lò bánh mì Lâm Huyền,,bakery,quynhon,VN,"{'lat': 13.7891296, 'lng': 109.1965509}","252 Hùng Vương, Quy Nhơn Đông",,,,,,,,google_real_phase2,,5.0,1.0,ChIJl_qg8itrbzERC5sylGT0_Rw,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480275,,mass_p2_20260510_005920,tier2,,,
google_ChIJx1hzOwBrbzER5cY2P-LKF_M,Bánh mì muối ớt,,bakery,quynhon,VN,"{'lat': 13.7953387, 'lng': 109.1901068}","54 Nguyễn Diêu, Quy Nhơn Đông",,,,,,,,google_real_phase2,,,0.0,ChIJx1hzOwBrbzER5cY2P-LKF_M,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480277,,mass_p2_20260510_005920,tier2,,,
google_ChIJdYz1G1prbzERzEuOwo4nHzQ,Bánh Mì Hiếu Nữ,,bakery,quynhon,VN,"{'lat': 13.7952596, 'lng': 109.1900139}","50 Nguyễn Diêu, Quy Nhơn Đông",,,,,,,,google_real_phase2,,5.0,4.0,ChIJdYz1G1prbzERzEuOwo4nHzQ,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480280,,mass_p2_20260510_005920,tier2,,,
google_ChIJk5daQVZrbzERrjMTn7tPwO4,Nguyên Khang Bánh Kem,,bakery,quynhon,VN,"{'lat': 13.7891316, 'lng': 109.1957377}","127 Hùng Vương, Quy Nhơn Bắc",,,,,,,,google_real_phase2,,3.0,5.0,ChIJk5daQVZrbzERrjMTn7tPwO4,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480281,,mass_p2_20260510_005920,tier2,,,
google_ChIJ3Sk9ZQBrbzERHKfrLv_vwPY,Bánh Canh Tôm và Mì Quảng CÔ SÁU,,bakery,quynhon,VN,"{'lat': 13.8065976, 'lng': 109.2134186}","R647+M7, Quy Nhơn Đông",,,,,,,,google_real_phase2,,,0.0,ChIJ3Sk9ZQBrbzERHKfrLv_vwPY,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480283,,mass_p2_20260510_005920,tier2,,,
google_ChIJRWYRcABrbzERJWFLFFJ4n_Y,Tiệm Bánh Kem Như Ý,,bakery,quynhon,VN,"{'lat': 13.8055245, 'lng': 109.2140365}","Lô 6 đường A5, Khu TĐC, Quy Nhơn Đông",,,,,,,,google_real_phase2,,,0.0,ChIJRWYRcABrbzERJWFLFFJ4n_Y,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480285,,mass_p2_20260510_005920,tier2,,,
google_ChIJXdNLJVNrbzERuqRSdbixNbc,Tiệm Bánh Ngọc Huyền,,bakery,quynhon,VN,"{'lat': 13.7956218, 'lng': 109.1887976}","Q5WQ+6GV, Đào Tấn, Quy Nhơn Bắc",,,,,,,,google_real_phase2,,4.5,2.0,ChIJXdNLJVNrbzERuqRSdbixNbc,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480286,,mass_p2_20260510_005920,tier2,,,
google_ChIJAaZIk49rbzERwQ-tfvn0Vec,Sumire - Sữa hạt và bánh dinh dưỡng,,bakery,quynhon,VN,"{'lat': 13.7942668, 'lng': 109.2144557}","03 Hoàng Văn Thái, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJAaZIk49rbzERwQ-tfvn0Vec,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480288,,mass_p2_20260510_005920,tier2,,,
google_ChIJx8HEXd9rbzERU-ZsHWLBa2A,Bánh mì Trâm Anh,,bakery,quynhon,VN,"{'lat': 13.790818, 'lng': 109.213099}","Q6R7+86H, Huỳnh Tấn Phát, Quy Nhơn",,,,,,,,google_real_phase2,,4.0,1.0,ChIJx8HEXd9rbzERU-ZsHWLBa2A,"['bakery', 'store', 'point_of_interest', 'food', 'establishment']",2026-05-10T01:01:33.480290,,mass_p2_20260510_005920,tier2,,,
google_ChIJHV9UJMhrbzERBQfqsetl0OM,Bánh bèo Bà Hiền,,bakery,quynhon,VN,"{'lat': 13.7917703, 'lng': 109.2147791}","23 Lý Văn Bưu, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,1.0,ChIJHV9UJMhrbzERBQfqsetl0OM,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.646500,,mass_p2_20260510_005920,tier2,,,
google_ChIJofO4BU1tbzER7Bgc-aUPl04,Sunny Cake Studio by Kha,,bakery,quynhon,VN,"{'lat': 13.7901996, 'lng': 109.2169424}","11 Lê Trung Đình, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJofO4BU1tbzER7Bgc-aUPl04,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.646501,,mass_p2_20260510_005920,tier2,,,
google_ChIJn1lsIQBrbzERLcGh-LSbmmg,Nguyễn vi chuyên chả mỏng rau răm,,bakery,quynhon,VN,"{'lat': 13.789519, 'lng': 109.2187934}","76 Đường số 8, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,1.0,ChIJn1lsIQBrbzERLcGh-LSbmmg,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.646507,,mass_p2_20260510_005920,tier2,,,
google_ChIJScgNdQBrbzERSHUnbp-cKXc,Bánh mì Phương Linh,,bakery,quynhon,VN,"{'lat': 13.7894636, 'lng': 109.2156123}","209 Lê Thanh Nghị, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,4.0,ChIJScgNdQBrbzERSHUnbp-cKXc,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.646512,,mass_p2_20260510_005920,tier2,,,
google_ChIJNc6YJQBrbzERJndxBiWBJDk,Quán tokbokki SISI,,bakery,quynhon,VN,"{'lat': 13.7873772, 'lng': 109.2113744}","79/12 Tháp Đôi, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,2.0,ChIJNc6YJQBrbzERJndxBiWBJDk,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.646520,,mass_p2_20260510_005920,tier2,,,
google_ChIJuYplRp1sbzERFiymjOUyleE,Cơ Sở Sx Bánh Mì Que Tứ Hải,,bakery,quynhon,VN,"{'lat': 13.7841135, 'lng': 109.2227362}","81-83 Đống Đa, Quy Nhơn",,,,,,,,google_real_phase2,,,0.0,ChIJuYplRp1sbzERFiymjOUyleE,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.646521,,mass_p2_20260510_005920,tier2,,,
google_ChIJLXmbS51sbzERGvB5XZ_bB8E,Lò Bánh Mì Thành Phương,,bakery,quynhon,VN,"{'lat': 13.7842641, 'lng': 109.2235011}","120 Đống Đa, Quy Nhơn",,,,,,,,google_real_phase2,,5.0,1.0,ChIJLXmbS51sbzERGvB5XZ_bB8E,"['bakery', 'store', 'food', 'point_of_interest', 'establishment']",2026-05-10T01:01:33.646523,,mass_p2_20260510_005920,tier2,,,
